Tote #,Strain,Date,Trimmer #,Flower,Smalls,Original Tote Wt.,Trim,Trash
3072.0,Medillin,,,,,,,
3073.0,Medillin,,,,,,,
3074.0,Medillin,,,,,,,
3075.0,Medillin,,,,,,,
3076.0,Medillin,,,,,,,
3077.0,Medillin,,,,,,,
3078.0,Medillin,,,,,,,
3079.0,Medillin,,,,,,,
3080.0,Medillin,,,,,,,
3081.0,Medillin,,,,,,,
3082.0,Medillin,,,,,,,
3083.0,Medillin,,,,,,,
3084.0,Medillin,,,,,,,
3085.0,Medillin,,,,,,,
3086.0,Medillin,,,,,,,
3087.0,Medillin,,,,,,,
3088.0,Medillin,,,,,,,
3089.0,Medillin,,,,,,,
3090.0,Medillin,,,,,,,
3091.0,Medillin,,,,,,,
3092.0,Medillin,,,,,,,
3093.0,Medillin,,,,,,,
3094.0,Medillin,,,,,,,
3095.0,Medillin,,,,,,,
3096.0,Medillin,,,,,,,
3097.0,Medillin,,,,,,,
3098.0,Medillin,,,,,,,
3099.0,Medillin,,,,,,,
3100.0,Medillin,,,,,,,
3101.0,Medillin,,,,,,,
3102.0,Medillin,,,,,,,
3103.0,Medillin,,,,,,,
3104.0,Medillin,,,,,,,
3105.0,Medillin,,,,,,,
3106.0,Medillin,,,,,,,
3107.0,Medillin,,,,,,,
3108.0,Medillin,,,,,,,
3109.0,Medillin,,,,,,,
3110.0,Medillin,,,,,,,
3111.0,Medillin,,,,,,,
3112.0,Medillin,,,,,,,
3113.0,Medillin,,,,,,,
3114.0,Medillin,,,,,,,
3115.0,Medillin,,,,,,,
3116.0,Medillin,,,,,,,
3117.0,Medillin,,,,,,,
3118.0,Medillin,,,,,,,
3119.0,Medillin,,,,,,,
3120.0,Medillin,,,,,,,
3121.0,Medillin,,,,,,,
3122.0,Medillin,,,,,,,
3123.0,Medillin,,,,,,,
3124.0,Medillin,,,,,,,
3125.0,Medillin,,,,,,,
3126.0,Medillin,,,,,,,
3127.0,Medillin,,,,,,,
3128.0,Medillin,,,,,,,
3129.0,Medillin,,,,,,,
3130.0,Medillin,,,,,,,
3131.0,Medillin,,,,,,,
3132.0,Medillin,,,,,,,
3133.0,Medillin,,,,,,,
3134.0,Medillin,,,,,,,
3135.0,Medillin,,,,,,,
3136.0,Medillin,,,,,,,
3137.0,Medillin,,,,,,,
3138.0,Medillin,,,,,,,
3139.0,Medillin,,,,,,,
3140.0,Medillin,,,,,,,
3141.0,Medillin,,,,,,,
3142.0,Medillin,,,,,,,
3143.0,Medillin,,,,,,,
3144.0,Medillin,,,,,,,
3145.0,Medillin,,,,,,,
3146.0,Bluberry Pancake,2/6/25,9.0,739.0,236.0,6.3,457.0,1296.0
3147.0,Bluberry Pancake,2/26/25,24.0,661.0,336.0,6.1,481.0,1177.0
3148.0,Bluberry Pancake,2/5/25,65.0,414.0,394.0,5.6,393.0,1230.0
3149.0,Bluberry Pancake,2/24/25,27.0,497.0,315.0,6.0,637.0,1319.0
3150.0,Bluberry Pancake,2/4/25,22.0,567.0,199.0,5.6,450.0,1363.0
3151.0,Bluberry Pancake,2/24/25,73.0,432.0,439.0,6.0,421.0,1289.0
3152.0,Bluberry Pancake,2/5/25,15.0,394.0,311.0,5.6,848.0,1117.0
3153.0,Bluberry Pancake,2/4/25,24.0,495.0,284.0,6.0,434.0,1639.0
3154.0,Bluberry Pancake,2/6/25,29.0,628.0,262.0,6.3,739.0,1137.0
3155.0,Bluberry Pancake,2/5/25,64.0,622.0,239.0,5.7,632.0,1072.0
3156.0,Bluberry Pancake,2/6/25,59.0,665.0,350.0,6.0,901.0,755.0
3157.0,Bluberry Pancake,2/4/25,46.0,413.0,387.0,6.6,450.0,1895.0
3158.0,Bluberry Pancake,2/24/25,31.0,656.0,275.0,6.5,445.0,1557.0
3159.0,Bluberry Pancake,2/25/25,5.0,605.0,210.0,6.3,857.0,1175.0
3160.0,Bluberry Pancake,2/5/25,11.0,682.0,184.0,5.6,557.0,1068.0
3161.0,Bluberry Pancake,2/5/25,16.0,458.0,214.0,5.9,791.0,1302.0
3162.0,Bluberry Pancake,2/13/25,55.0,395.0,465.0,5.0,488.0,1106.0
3163.0,Bluberry Pancake,2/6/25,6.0,565.0,287.0,5.2,662.0,941.0
3164.0,Bluberry Pancake,2/4/25,65.0,425.0,484.0,5.5,359.0,1270.0
3165.0,Bluberry Pancake,2/5/25,54.0,445.0,272.0,5.1,405.0,1208.0
3166.0,Bluberry Pancake,2/4/25,2.0,508.0,317.0,5.7,343.0,1308.0
3167.0,Bluberry Pancake,2/5/25,48.0,485.0,421.0,5.6,445.0,1389.0
3168.0,Bluberry Pancake,2/6/25,12.0,450.0,383.0,5.6,679.0,935.0
3169.0,Bluberry Pancake,2/5/25,19.0,493.0,216.0,7.1,587.0,1901.0
3170.0,Bluberry Pancake,2/7/25,17.0,493.0,242.0,6.6,1033.0,1068.0
3171.0,Bluberry Pancake,2/26/25,6.0,405.0,282.0,5.2,765.0,857.0
3172.0,Bluberry Pancake,2/6/25,4.0,608.0,180.0,5.3,255.0,1205.0
3173.0,Bluberry Pancake,2/4/25,39.0,769.0,127.0,6.3,560.0,1384.0
3174.0,Bluberry Pancake,2/4/25,26.0,412.0,324.0,6.6,810.0,1470.0
3175.0,Bluberry Pancake,2/5/25,29.0,703.0,195.0,6.6,407.0,1690.0
3176.0,Bluberry Pancake,2/5/25,20.0,538.0,166.0,5.1,424.0,1008.0
3177.0,Bluberry Pancake,2/4/25,40.0,517.0,298.0,5.5,335.0,1287.0
3178.0,Bluberry Pancake,2/12/25,31.0,523.0,141.0,5.0,397.0,1277.0
3179.0,Bluberry Pancake,2/4/25,52.0,452.0,246.0,5.1,399.0,1178.0
3180.0,Bluberry Pancake,2/6/25,50.0,477.0,290.0,6.2,837.0,1266.0
3181.0,Bluberry Pancake,2/6/25,23.0,627.0,202.0,5.9,516.0,1157.0
3182.0,Bluberry Pancake,2/4/25,27.0,422.0,294.0,5.1,432.0,1141.0
3183.0,Bluberry Pancake,2/5/25,63.0,530.0,270.0,5.0,430.0,1330.0
3184.0,Bluberry Pancake,2/4/25,64.0,428.0,187.0,5.2,599.0,1057.0
3185.0,Bluberry Pancake,2/5/25,18.0,691.0,199.0,5.4,474.0,1068.0
3186.0,Bluberry Pancake,2/25/25,64.0,521.0,454.0,5.3,372.0,1061.0
3187.0,Bluberry Pancake,2/26/25,9.0,507.0,351.0,6.1,382.0,1577.0
3188.0,Bluberry Pancake,2/25/25,55.0,477.0,420.0,5.4,567.0,1160.0
3189.0,Bluberry Pancake,2/24/25,70.0,366.0,500.0,6.1,444.0,1330.0
3190.0,Bluberry Pancake,2/6/25,3.0,484.0,377.0,6.1,585.0,1349.0
3191.0,Bluberry Pancake,2/4/25,1.0,574.0,322.0,5.1,225.0,1191.0
3192.0,Bluberry Pancake,2/25/25,46.0,559.0,450.0,7.0,616.0,1460.0
3193.0,Bluberry Pancake,2/5/25,50.0,632.0,350.0,7.1,1040.0,1335.0
3194.0,Bluberry Pancake,2/4/25,38.0,549.0,140.0,5.1,492.0,1140.0
3195.0,Bluberry Pancake,2/24/25,15.0,444.0,379.0,5.8,641.0,1193.0
3196.0,Bluberry Pancake,2/25/25,74.0,590.0,505.0,6.2,612.0,1023.0
3197.0,Bluberry Pancake,2/24/25,26.0,479.0,336.0,6.3,806.0,1614.0
3198.0,Bluberry Pancake,2/25/25,71.0,467.0,425.0,5.7,296.0,1533.0
3199.0,Bluberry Pancake,2/12/25,21.0,350.0,258.0,5.9,1045.0,1007.0
3200.0,Bluberry Pancake,2/6/25,55.0,496.0,599.0,6.0,486.0,1524.0
3201.0,Bluberry Pancake,2/25/25,34.0,571.0,428.0,6.8,535.0,1674.0
3202.0,Bluberry Pancake,2/6/25,8.0,668.0,272.0,6.3,506.0,1359.0
3203.0,Bluberry Pancake,2/12/25,19.0,347.0,93.0,5.1,542.0,1266.0
3204.0,Bluberry Pancake,2/24/25,39.0,540.0,191.0,5.4,483.0,1110.0
3205.0,Bluberry Pancake,2/13/25,65.0,433.0,383.0,6.0,449.0,1434.0
3206.0,Bluberry Pancake,2/24/25,48.0,446.0,476.0,5.6,448.0,1244.0
3207.0,Bluberry Pancake,2/25/25,29.0,782.0,242.0,5.8,288.0,1506.0
3208.0,Bluberry Pancake,2/5/25,57.0,295.0,346.0,5.7,423.0,1420.0
3209.0,Bluberry Pancake,2/5/25,1.0,504.0,303.0,5.7,282.0,1429.0
3210.0,Bluberry Pancake,2/25/25,18.0,523.0,254.0,5.4,319.0,1278.0
3211.0,Bluberry Pancake,,,,,,,
3212.0,Bluberry Pancake,2/24/25,40.0,401.0,318.0,5.6,532.0,1279.0
3213.0,Bluberry Pancake,2/26/25,33.0,750.0,145.0,5.6,400.0,1436.0
3214.0,Bluberry Pancake,2/12/25,39.0,609.0,249.0,6.6,673.0,1411.0
3215.0,Bluberry Pancake,2/24/25,50.0,445.0,350.0,5.4,656.0,1032.0
3216.0,Bluberry Pancake,2/24/25,11.0,559.0,353.0,5.7,448.0,1400.0
3217.0,Bluberry Pancake,2/24/25,74.0,554.0,214.0,5.7,442.0,1203.0
3218.0,Bluberry Pancake,2/12/25,40.0,488.0,418.0,5.8,616.0,1457.0
3219.0,Bluberry Pancake,2/12/25,50.0,351.0,226.0,5.6,646.0,1148.0
3220.0,Bluberry Pancake,2/24/25,36.0,334.0,242.0,5.6,269.0,1565.0
3221.0,Bluberry Pancake,2/14/2025,33.0,743.0,141.0,6.2,896.0,1100.0
3222.0,Bluberry Pancake,2/5/25,7.0,414.0,208.0,5.3,551.0,1245.0
3223.0,Bluberry Pancake,2/25/25,62.0,249.0,434.0,5.2,443.0,1203.0
3224.0,Bluberry Pancake,,,,,,,
3225.0,Bluberry Pancake,2/24/25,72.0,317.0,375.0,5.3,386.0,1203.0
3226.0,Bluberry Pancake,,,,,,,
3227.0,Bluberry Pancake,2/13/25,12.0,353.0,674.0,7.9,715.0,1915.0
3228.0,Bluberry Pancake,2/25/25,26.0,486.0,430.0,7.6,874.0,1577.0
3229.0,Bluberry Pancake,2/24/25,52.0,536.0,239.0,5.3,513.0,1247.0
3230.0,Bluberry Pancake,2/5/25,39.0,565.0,226.0,6.6,625.0,1623.0
3231.0,Bluberry Pancake,2/5/25,62.0,396.0,343.0,5.0,502.0,1108.0
3232.0,Bluberry Pancake,2/5/25,31.0,490.0,153.0,5.5,377.0,1445.0
3233.0,Bluberry Pancake,2/5/25,52.0,579.0,296.0,6.0,437.0,1579.0
3234.0,Bluberry Pancake,2/24/25,65.0,358.0,372.0,5.0,384.0,1218.0
3235.0,Bluberry Pancake,2/24/25,3.0,524.0,228.0,5.2,546.0,925.0
3236.0,Bluberry Pancake,2/5/25,27.0,342.0,317.0,5.9,577.0,1206.0
3237.0,Bluberry Pancake,2/24/25,8.0,620.0,177.0,5.3,386.0,1257.0
3238.0,Bluberry Pancake,2/5/25,46.0,362.0,253.0,5.6,402.0,1308.0
3239.0,Bluberry Pancake,,,,,,,
3240.0,Bluberry Pancake,2/24/25,19.0,370.0,212.0,5.2,418.0,1425.0
3241.0,Bluberry Pancake,,,,,,,
3242.0,Bluberry Pancake,,,,,,,
3243.0,Bluberry Pancake,2/13/25,10.0,334.0,248.0,6.3,962.0,1645.0
3244.0,Bluberry Pancake,2/13/25,24.0,592.0,275.0,6.1,465.0,1525.0
3245.0,Bluberry Pancake,,,,,,,
3246.0,Bluberry Pancake,2/25/25,56.0,510.0,386.0,6.0,365.0,1418.0
3247.0,Bluberry Pancake,2/6/25,22.0,493.0,198.0,6.0,659.0,1501.0
3248.0,Bluberry Pancake,2/12/25,11.0,442.0,235.0,5.5,510.0,1449.0
3249.0,Bluberry Pancake,,,,,,,
3250.0,Bluberry Pancake,2/12/25,26.0,348.0,274.0,7.0,994.0,1351.0
3251.0,Bluberry Pancake,2/5/25,38.0,452.0,151.0,5.5,496.0,1209.0
3252.0,Bluberry Pancake,,,,,,,
3253.0,Bluberry Pancake,,,,,,,
3254.0,Bluberry Pancake,,,,,,,
3255.0,Bluberry Pancake,2/7/25,48.0,538.0,522.0,6.8,598.0,1360.0
3256.0,Bluberry Pancake,,,,,,,
3257.0,Bluberry Pancake,,,,,,,
3258.0,Bluberry Pancake,,,,,,,
3259.0,Bluberry Pancake,,,,,,,
3260.0,Bluberry Pancake,,,,,,,
3261.0,Bluberry Pancake,2/5/25,16.0,442.0,230.0,5.5,568.0,1174.0
3262.0,Bluberry Pancake,,,,,,,
3263.0,Bluberry Pancake,,,,,,,
3264.0,Bluberry Pancake,2/5/25,27.0,459.0,246.0,6.4,749.0,1453.0
3265.0,Bluberry Pancake,,,,,,,
3266.0,Bluberry Pancake,,,,,,,
3267.0,Bluberry Pancake,2/11/25,40.0,504.0,463.0,5.4,284.0,1132.0
3268.0,Bluberry Pancake,2/11/25,4.0,622.0,253.0,6.3,398.0,1432.0
3269.0,Bluberry Pancake,2/11/25,24.0,508.0,220.0,6.1,440.0,1610.0
3270.0,Bluberry Pancake,2/5/25,7.0,441.0,260.0,5.5,844.0,806.0
3271.0,Bluberry Pancake,2/6/25,61.0,443.0,187.0,5.1,777.0,798.0
3272.0,Bluberry Pancake,2/6/25,26.0,507.0,215.0,5.7,738.0,1387.0
3273.0,Bluberry Pancake,2/5/25,63.0,417.0,161.0,5.5,626.0,1220.0
3274.0,Bluberry Pancake,2/5/25,53.0,236.0,19.0,5.3,508.0,1657.0
3275.0,Bluberry Pancake,2/11/25,39.0,575.0,122.0,5.2,550.0,1257.0
3276.0,Bluberry Pancake,,,,,,,
3277.0,Bluberry Pancake,,,,,,,
3278.0,Bluberry Pancake,2/6/25,24.0,460.0,200.0,5.8,401.0,1437.0
3279.0,Bluberry Pancake,2/6/25,5.0,565.0,323.0,6.2,674.0,1323.0
3280.0,Bluberry Pancake,,,,,,,
3281.0,Bluberry Pancake,2/7/25,60.0,572.0,272.0,5.5,813.0,793.0
3282.0,Bluberry Pancake,2/12/25,38.0,523.0,168.0,6.0,801.0,1222.0
3283.0,Bluberry Pancake,2/7/25,40.0,491.0,608.0,6.4,263.0,1477.0
3284.0,Bluberry Pancake,2/11/25,59.0,377.0,277.0,5.6,919.0,854.0
3285.0,Bluberry Pancake,2/12/25,18.0,603.0,135.0,5.2,611.0,1112.0
3286.0,Bluberry Pancake,2/11/25,16.0,405.0,246.0,5.5,679.0,1301.0
3287.0,Bluberry Pancake,2/11/25,3.0,415.0,238.0,5.3,858.0,756.0
3288.0,Bluberry Pancake,2/5/25,54.0,424.0,233.0,5.0,452.0,1177.0
3289.0,Bluberry Pancake,2/11/25,1.0,540.0,413.0,7.3,449.0,1970.0
3290.0,Bluberry Pancake,2/11/25,50.0,531.0,334.0,7.9,1030.0,1464.0
3291.0,Bluberry Pancake,2/11/25,9.0,512.0,291.0,6.9,461.0,1969.0
3292.0,Bluberry Pancake,2/11/25,22.0,279.0,126.0,5.6,562.0,1567.0
3293.0,Bluberry Pancake,2/12/25,34.0,663.0,225.0,7.1,457.0,966.0
3294.0,Bluberry Pancake,2/11/25,26.0,295.0,207.0,5.7,660.0,1257.0
3295.0,Bluberry Pancake,2/12/25,8.0,651.0,169.0,6.3,443.0,1414.0
3296.0,Bluberry Pancake,2/11/25,11.0,470.0,172.0,5.1,469.0,1202.0
3297.0,Bluberry Pancake,2/11/25,19.0,544.0,192.0,5.2,609.0,921.0
3298.0,Bluberry Pancake,2/11/25,15.0,452.0,265.0,6.3,745.0,1323.0
3299.0,Bluberry Pancake,2/13/25,49.0,377.0,228.0,5.8,603.0,1404.0
3300.0,Bluberry Pancake,2/12/25,33.0,722.0,53.0,6.4,643.0,1397.0
3301.0,Bluberry Pancake,2/11/25,57.0,450.0,315.0,5.7,514.0,1197.0
3302.0,Bluberry Pancake,,,,,,,
3303.0,Bluberry Pancake,2/12/25,48.0,443.0,321.0,5.7,594.0,1201.0
3304.0,Bluberry Pancake,2/12/25,6.0,546.0,238.0,6.9,996.0,1232.0
3305.0,Bluberry Pancake,2/11/25,48.0,372.0,324.0,5.5,521.0,1241.0
3306.0,Bluberry Pancake,2/12/25,7.0,420.0,148.0,5.2,703.0,1186.0
3307.0,Bluberry Pancake,2/12/25,53.0,229.0,145.0,5.2,617.0,1449.0
3308.0,Bluberry Pancake,2/11/25,63.0,340.0,238.0,5.2,531.0,1107.0
3309.0,Bluberry Pancake,,,,,,,
3310.0,Bluberry Pancake,2/11/25,64.0,493.0,173.0,6.1,754.0,1261.0
3311.0,Bluberry Pancake,2/5/25,17.0,477.0,192.0,5.8,857.0,1134.0
3312.0,Bluberry Pancake,2/11/25,12.0,399.0,376.0,5.7,809.0,1127.0
3313.0,Bluberry Pancake,,,,,,,
3314.0,Bluberry Pancake,,,,,,,
3315.0,Bluberry Pancake,2/13/25,3.0,591.0,338.0,5.5,549.0,958.0
3316.0,Bluberry Pancake,2/21/25,72.0,336.0,1157.0,9.2,1912.0,886.0
3317.0,Bluberry Pancake,2/14/2025,9.0,612.0,1088.0,8.3,286.0,1814.0
3318.0,Bluberry Pancake,2/24/25,71.0,406.0,933.0,7.4,537.0,1570.0
3319.0,Bluberry Pancake,2/24/25,16.0,421.0,334.0,6.0,612.0,1424.0
3320.0,Bluberry Pancake,2/5/25,40.0,442.0,364.0,5.8,371.0,1350.0
3321.0,Bluberry Pancake,,,,,,,
3322.0,Bluberry Pancake,2/12/25,16.0,329.0,227.0,5.1,494.0,1255.0
3323.0,Bluberry Pancake,2/12/25,6.0,434.0,273.0,5.7,741.0,905.0
3324.0,Bluberry Pancake,,,,,,,
3325.0,Bluberry Pancake,,,,,,,
3326.0,Bluberry Pancake,,,,,,,
3327.0,Bluberry Pancake,,,,,,,
3328.0,Bluberry Pancake,2/24/25,4.0,656.0,336.0,7.7,691.0,1755.0
3329.0,Bluberry Pancake,2/5/25,30.0,775.0,253.0,6.7,537.0,1614.0
3330.0,Bluberry Pancake,2/24/25,38.0,446.0,217.0,6.3,926.0,1497.0
3331.0,Bluberry Pancake,,,,,,,
3332.0,Bluberry Pancake,2/6/25,57.0,337.0,366.0,5.7,527.0,1385.0
3333.0,Bluberry Pancake,,,,,,,
3334.0,Bluberry Pancake,2/24/25,70.0,534.0,469.0,6.2,677.0,1210.0
3335.0,Bluberry Pancake,2/5/25,10.0,313.0,182.0,5.1,337.0,1509.0
3336.0,Bluberry Pancake,2/5/25,2.0,544.0,260.0,5.1,286.0,1372.0
3337.0,Bluberry Pancake,2/11/25,2.0,598.0,340.0,5.6,386.0,1273.0
3338.0,Bluberry Pancake,,,,,,,
3339.0,Bluberry Pancake,,,,,,,
3340.0,Bluberry Pancake,,,,,,,
3341.0,Bluberry Pancake,,,,,,,
3342.0,Bluberry Pancake,2/11/25,21.0,376.0,169.0,5.4,1018.0,822.0
3343.0,Bluberry Pancake,,,,,,,
3344.0,Bluberry Pancake,2/11/25,38.0,563.0,137.0,5.3,137.0,876.0
3345.0,Bluberry Pancake,2/11/25,8.0,626.0,251.0,6.1,689.0,1052.0
3346.0,Bluberry Pancake,2/11/25,65.0,456.0,437.0,5.7,346.0,1158.0
3347.0,Bluberry Pancake,2/11/25,17.0,375.0,250.0,5.9,1027.0,1134.0
3348.0,Bluberry Pancake,2/13/25,56.0,435.0,343.0,5.5,393.0,1213.0
3349.0,Bluberry Pancake,2/6/25,30.0,532.0,140.0,5.9,535.0,1449.0
3350.0,Bluberry Pancake,2/12/25,64.0,479.0,295.0,6.4,681.0,1347.0
3351.0,Bluberry Pancake,2/6/25,39.0,441.0,158.0,5.7,604.0,1230.0
3352.0,Bluberry Pancake,2/13/25,15.0,499.0,493.0,7.3,1112.0,1267.0
3353.0,Bluberry Pancake,2/11/25,27.0,369.0,207.0,5.3,490.0,1434.0
3354.0,Dirty Bird,1/24/25,22.0,555.0,108.0,5.5,369.0,1464.0
3355.0,Dirty Bird,1/23/25,11.0,634.0,119.0,7.0,567.0,1971.0
3356.0,Dirty Bird,1/24/25,9.0,502.0,180.0,5.6,280.0,1525.0
3357.0,Dirty Bird,1/23/25,5.0,589.0,120.0,6.0,515.0,1350.0
3358.0,Dirty Bird,1/24/25,16.0,452.0,97.0,5.4,571.0,1424.0
3359.0,Dirty Bird,1/24/25,63.0,1102.0,488.0,9.1,806.0,1616.0
3360.0,Dirty Bird,1/23/25,15.0,440.0,154.0,5.1,539.0,1298.0
3361.0,Dirty Bird,1/23/25,3.0,598.0,120.0,6.2,680.0,1370.0
3362.0,Dirty Bird,1/24/25,4.0,642.0,68.0,6.0,274.0,1569.0
3363.0,Dirty Bird,1/24/25,50.0,366.0,100.0,5.1,559.0,1271.0
3364.0,Dirty Bird,1/23/25,52.0,1076.0,354.0,6.9,638.0,853.0
3365.0,Dirty Bird,1/23/25,38.0,445.0,48.0,5.0,407.0,1319.0
3366.0,Dirty Bird,1/23/25,65.0,488.0,222.0,6.3,375.0,1730.0
3367.0,Dirty Bird,1/23/25,36.0,664.0,104.0,5.6,366.0,1337.0
3368.0,Dirty Bird,1/29/25,9.0,451.0,239.0,5.1,384.0,1239.0
3369.0,Dirty Bird,1/23/25,54.0,619.0,191.0,6.9,470.0,1886.0
3370.0,Dirty Bird,1/23/25,2.0,511.0,152.0,5.0,250.0,1252.0
3371.0,Dirty Bird,1/24/25,24.0,701.0,166.0,6.5,487.0,1722.0
3372.0,Dirty Bird,1/27/25,19.0,617.0,82.0,5.7,462.0,1446.0
3373.0,Dirty Bird,1/24/25,39.0,665.0,132.0,6.3,520.0,1419.0
3374.0,Dirty Bird,1/29/25,18.0,626.0,59.0,5.1,417.0,1183.0
3375.0,Dirty Bird,1/29/25,17.0,458.0,227.0,5.1,667.0,968.0
3376.0,Dirty Bird,1/28/25,5.0,476.0,206.0,5.6,572.0,1293.0
3377.0,Dirty Bird,1/27/25,17.0,368.0,191.0,5.3,765.0,1084.0
3378.0,Dirty Bird,1/29/25,3.0,300.0,80.0,5.0,959.0,1616.0
3379.0,Dirty Bird,1/29/25,22.0,520.0,165.0,5.7,514.0,1324.0
3380.0,Dirty Bird,1/29/25,12.0,326.0,174.0,4.4,487.0,1027.0
3381.0,Dirty Bird,1/28/25,64.0,553.0,127.0,5.6,552.0,1209.0
3382.0,Dirty Bird,1/29/25,50.0,533.0,112.0,5.8,773.0,1302.0
3383.0,Dirty Bird,1/29/25,48.0,463.0,167.0,5.2,357.0,1359.0
3384.0,Dirty Bird,1/28/25,62.0,500.0,166.0,5.3,353.0,1272.0
3385.0,Dirty Bird,1/29/25,31.0,798.0,102.0,7.0,429.0,1914.0
3386.0,Dirty Bird,1/23/25,30.0,592.0,113.0,6.8,415.0,1888.0
3387.0,Dirty Bird,1/24/25,57.0,333.0,247.0,5.7,469.0,1390.0
3388.0,Dirty Bird,1/28/25,52.0,310.0,182.0,5.2,420.0,1401.0
3389.0,Dirty Bird,2/6/25,19.0,376.0,133.0,5.1,612.0,1233.0
3390.0,Dirty Bird,1/29/25,27.0,544.0,132.0,5.8,459.0,1456.0
3391.0,Dirty Bird,1/29/25,10.0,433.0,82.0,5.1,255.0,1441.0
3392.0,Dirty Bird,1/28/25,65.0,524.0,160.0,5.8,417.0,1420.0
3393.0,Dirty Bird,1/29/25,64.0,361.0,70.0,3.7,230.0,808.0
3394.0,Dirty Bird,1/27/25,11.0,555.0,102.0,5.1,401.0,1147.0
3395.0,Dirty Bird,1/29/25,46.0,324.0,256.0,5.9,601.0,1462.0
3396.0,Dirty Bird,1/29/25,40.0,544.0,175.0,5.6,551.0,1501.0
3397.0,Dirty Bird,1/28/25,6.0,634.0,118.0,5.9,694.0,1325.0
3398.0,Dirty Bird,1/23/25,7.0,549.0,137.0,5.4,516.0,1140.0
3399.0,Dirty Bird,1/30/25,53.0,344.0,199.0,5.9,444.0,2010.0
3400.0,Dirty Bird,1/23/25,22.0,502.0,104.0,6.3,411.0,1791.0
3401.0,Dirty Bird,1/28/25,15.0,589.0,125.0,6.3,560.0,1394.0
3402.0,Dirty Bird,1/23/25,6.0,661.0,105.0,5.7,667.0,1294.0
3403.0,Dirty Bird,1/23/25,26.0,495.0,153.0,6.1,820.0,1454.0
3404.0,Dirty Bird,1/23/25,56.0,472.0,206.0,5.7,367.0,1607.0
3405.0,Dirty Bird,1/23/25,46.0,571.0,166.0,5.5,462.0,1287.0
3406.0,Dirty Bird,1/29/25,23.0,1031.0,166.0,5.6,662.0,558.0
3407.0,Dirty Bird,1/24/25,7.0,453.0,184.0,5.4,616.0,1328.0
3408.0,Dirty Bird,1/28/25,22.0,620.0,90.0,6.1,397.0,1576.0
3409.0,Dirty Bird,1/24/25,38.0,509.0,65.0,5.7,487.0,1370.0
3410.0,Dirty Bird,1/24/25,10.0,558.0,113.0,5.3,395.0,1357.0
3411.0,Dirty Bird,1/30/25,65.0,418.0,219.0,5.2,405.0,1387.0
3412.0,Dirty Bird,1/24/25,48.0,444.0,174.0,5.4,320.0,1434.0
3413.0,Dirty Bird,1/29/25,54.0,570.0,240.0,6.1,556.0,1469.0
3414.0,Dirty Bird,1/27/25,53.0,307.0,116.0,5.6,394.0,1841.0
3415.0,Dirty Bird,1/29/25,19.0,529.0,66.0,6.0,418.0,1581.0
3416.0,Dirty Bird,1/23/25,30.0,540.0,73.0,5.2,394.0,1334.0
3417.0,Dirty Bird,1/28/25,4.0,588.0,100.0,5.7,198.0,854.0
3418.0,Dirty Bird,1/28/25,16.0,469.0,83.0,5.3,503.0,1228.0
3419.0,Dirty Bird,1/27/25,29.0,1103.0,212.0,6.3,521.0,998.0
3420.0,Dirty Bird,1/24/25,64.0,1399.0,482.0,9.0,1058.0,1245.0
3421.0,Dirty Bird,1/29/25,15.0,581.0,143.0,5.1,958.0,339.0
3422.0,Dirty Bird,1/27/25,18.0,706.0,78.0,5.4,389.0,1194.0
3423.0,Dirty Bird,1/27/25,8.0,594.0,125.0,5.5,348.0,1283.0
3424.0,Dirty Bird,1/28/25,1.0,585.0,154.0,5.9,296.0,1630.0
3425.0,Dirty Bird,1/28/25,2.0,533.0,145.0,5.0,209.0,1344.0
3426.0,Dirty Bird,1/28/25,39.0,539.0,94.0,5.7,432.0,1331.0
3427.0,Blue Dream,1/27/25,6.0,439.0,75.0,6.0,961.0,1201.0
3428.0,Blue Dream,1/27/25,15.0,351.0,130.0,6.4,1010.0,1321.0
3429.0,Blue Dream,1/27/25,27.0,241.0,55.0,5.1,708.0,1367.0
3430.0,Blue Dream,1/27/25,46.0,421.0,200.0,6.4,632.0,1565.0
3431.0,Blue Dream,1/27/25,55.0,351.0,165.0,5.7,442.0,1509.0
3432.0,Blue Dream,1/27/25,23.0,467.0,150.0,5.8,651.0,1262.0
3433.0,Blue Dream,1/28/25,10.0,338.0,128.0,6.8,656.0,1718.0
3434.0,Blue Dream,1/27/25,52.0,371.0,288.0,6.7,647.0,1680.0
3435.0,Blue Dream,1/27/25,57.0,500.0,197.0,5.9,641.0,1328.0
3436.0,Blue Dream,1/27/25,4.0,382.0,178.0,7.4,701.0,1833.0
3437.0,Blue Dream,1/27/25,31.0,391.0,139.0,7.0,654.0,1880.0
3438.0,Blue Dream,1/27/25,12.0,428.0,135.0,6.5,524.0,1845.0
3439.0,Blue Dream,1/27/25,63.0,325.0,128.0,4.8,496.0,1274.0
3440.0,Blue Dream,1/28/25,9.0,479.0,302.0,6.1,357.0,1422.0
3441.0,Blue Dream,1/27/25,3.0,566.0,277.0,7.2,1293.0,1307.0
3442.0,Blue Dream,1/24/25,52.0,353.0,170.0,5.2,441.0,1136.0
3443.0,Blue Dream,1/24/25,6.0,478.0,93.0,6.3,1104.0,957.0
3444.0,Blue Dream,1/27/25,16.0,386.0,218.0,5.3,840.0,971.0
3445.0,Blue Dream,1/27/25,62.0,260.0,166.0,6.0,616.0,1421.0
